"dbhBalFir","BMBalFir"
43.8322036391006,869.680161339199
50.4709535035429,815.906441450055
111.736980436058,6160.78077653249
49.967708325777,810.201809487959
96.860029651209,5070.22046691813
98.997835233736,5606.54744221249
96.6810957523811,5081.07835802018
81.7745673047554,2908.5028612511
19.5012037631305,176.760578281636
57.2736554019328,1602.92362863736
112.512783253589,7558.1986392343
120.137950616113,9002.59791837029
109.002852998623,6276.23147175064
36.0266674198255,402.243818794234
122.819357234812,8750.08107290452
80.4855242073393,3511.29820156471
21.3756653983898,147.508968564537
28.4832426560134,164.792385623974
32.937443721569,284.236727375714
93.7342484605342,4781.07702644207
68.8686035489553,2210.40161808618
80.7909309331072,3449.26391948945
87.2388398417465,3859.79941466184
91.9814758407607,4091.3799437531
128.124249008404,10100.2713976194
75.7007327018266,2849.26031857397
119.082653910478,8868.467059934
126.643106206144,9812.6028327874
101.78587305684,5409.36334344577
9.90223750703381,5.21536671583021
10.4137653870537,54.5611995057583
30.4018871132204,146.367944149271
51.7817653904212,1095.90666745175
69.5420049173238,2470.31889497707
37.8864689269616,482.211355435985
104.341573987984,5985.31044753086
21.8503827461541,149.642498726951
48.9275192058079,1055.75121434369
21.597584903386,67.8938799281787
20.7155513613725,156.960897325764
111.163493842483,7000.58456419656
19.4171154799882,162.13888230261
87.9815725273076,3473.64183858562
90.1080831033123,4010.66736422172
32.9669286848876,381.485455570877
46.3749948578973,1065.01517855447
7.80072182144616,10.0365966535033
91.2008932930633,4064.79756821343
45.8367569191691,1003.76085002734
51.4640461046317,1257.83997031009
47.9494732850145,1004.5497268296
71.3719675878112,2300.63486709948
58.6941347429425,1595.80767188112
89.3118683675071,4130.78595319577
121.234504516845,9395.92147022249
56.1367944470046,1203.54623988782
125.785645355324,9544.05496983349
15.6049613043109,59.3856811666989
27.9360140400472,215.715275488068
33.9416181318436,352.025128242879
89.1848055519004,4292.76688168358
36.5116768333352,616.776475240104
20.0457914720091,80.7604278510608
10.6332378033173,23.3523224955262
20.0512280611716,94.974327773967
42.0929936235445,744.431345690278
17.2293307907644,138.046562073613
56.8470312063811,1244.57811877359
55.6939499868901,1468.47365690559
24.5312805452923,203.489349072005
106.283524453093,6002.61157565719
72.9042058859262,2776.24783653118
117.218415615505,8662.25815537768
60.6061441965076,1691.15500616154
104.392257587727,5712.78361626393
34.6794704249885,407.285915103758
64.2567429674127,1368.10625715537
86.1800755542112,4001.97771347904
69.6076844524005,1999.77454097393
84.729947884213,3639.74739892877
52.3363084445397,1341.08007857593
25.0178880255309,266.270964188822
63.8082582247768,1736.53888553262
10.2863855724085,6.91451025304924
89.2400764904785,3916.64144804175
101.873176709719,5583.4804487218
25.1552151940835,216.006413354661
44.4691983799934,588.075468005321
77.239150469087,2468.27767356439
47.2840640197995,835.694860461098
123.429328970705,9043.74167090511
89.8110707301305,4543.24973358832
77.4561820469818,3309.34193080211
59.6044208420913,1409.06601235791
59.9156362677143,1722.54488731158
105.547328563405,5828.56449805009
77.2581186104318,2518.42675044284
47.6802772563721,901.619199963823
74.5125546913475,2603.25758530811
41.6673805598855,482.612254362818
39.3952823461031,624.157493613885
91.7681165941227,4474.33480815427
26.5524304816874,270.362851316215
35.6049538410515,548.155578847508
18.1403521495897,64.4715670937318
104.352805691737,6411.61870776505
42.965882227061,973.49915059374
17.3414890005525,37.6505211860992
45.3218841812845,791.037335210101
47.478264588892,1043.71055146867
86.1208858088476,3377.02509830395
55.5616344113101,1095.88187755546
19.5930175243235,11.115605976693
127.584322643808,10064.0113908732
102.48955652395,5593.18475333164
80.1343491792436,2790.81458079921
98.055533287706,5414.69891649666
100.997030325323,5781.5579687328
27.5729169426874,71.2875555069486
109.559073833013,7113.46664703399
50.2702819814498,1086.44244946248
32.0733800322207,487.214730268482
114.816535877697,7645.56619168005
83.8620590579131,3295.17067085111
89.8800336754326,3848.46618603654
101.515116891758,5250.99731878767
70.2556278897111,2382.42346637681
10.0592826607897,47.703295604412
106.059168019773,6400.47420494127
115.205479256337,7407.51747786525
36.9148174992405,426.480417868694
15.272895778525,101.404278276035
10.3595446808169,25.430853083227
66.7178756106514,2126.81159708723
86.2114764680517,3548.78194019801
75.4550530243751,3023.40440122121
18.9451450671704,63.2770420952197
37.9629980944728,468.770430247993
48.8434133702745,1247.97198594381
59.9347081536801,1486.4639103612
32.9506846175699,395.137810409804
64.465927427759,2172.97404417309
106.690114806022,6823.52806215017
42.4414718337651,660.015122322237
126.520075731326,9625.61718991027
6.6381526640485,32.6406575539247
66.5185532252778,2150.90733780118
73.4008583855722,2209.1507664562
120.536879364571,9348.22597929502
57.3389570326008,1277.87801181176
23.2080770127405,30.6596896948557
50.3465501463314,1141.91187954849
42.1223758982397,619.634641924895
71.946438713558,2383.67012054943
96.7951799018568,4781.13743298446
19.5019144209189,295.30316124632
67.9161823497465,1669.33231582258
32.2644491405683,379.107052212517
29.1659620608501,292.73238764909
49.2352794075554,814.921767978978
63.397692012656,1943.03152161129
118.647781889131,8145.75862617808
19.1647011070211,42.5727977718813
58.8003466307126,1702.42322090105
19.9625614579839,152.973678890853
111.337729922303,6991.44714979533
10.9151692761761,6.54467681776722
45.7605281401409,819.856682324212
109.545801628113,7575.93982308338
51.8509103954033,1122.18458448283
67.1059438242138,2523.96967711579
47.8747735333098,923.60420141749
97.7780190239202,5789.50995743019
103.166061697345,5594.9302085608
63.4813539296657,2108.66882223612
81.6498394138205,2940.89299662474
77.6188007270917,2788.7133049726
74.1609581204592,2603.53733545956
55.3102262327339,1295.21064735078
55.6681942359919,1175.68138476728
103.594968788286,5592.95176026712
62.3788432611024,2098.03356939514
123.726028825703,8337.82869525388
54.7347641532091,1311.54675218621
61.7270510838687,1602.6965758292
55.1851995801231,1170.47088998622
15.0603707413849,148.087073849163
26.5762611776526,220.190866188851
84.4743114344979,3668.1777252623
75.0490575119934,2321.17790666169
81.6027427522378,3734.0396936587
58.4735633186684,1381.10373877161
101.072864303982,5600.05383056992
98.4758171029231,5474.67426254479
79.715635432551,2779.72889082733
100.505542053101,5808.14917646431
40.7082449859782,529.180425760067
89.9024494774275,4403.6087771923
73.0232623281427,2671.8748482802
105.752784895869,6585.71958809357
73.8041614182308,2935.06341453577
53.2722623328476,1465.09929238239
30.6330376062408,190.178520611665
60.0688400164487,1493.10742281239
23.4126025547444,156.006020373969
51.0230232116934,1239.067888126
77.2431956245483,2597.02784491567
20.3655299677534,55.8462232286176
22.3929604351103,67.6863745939595
122.265024038794,8841.27543766104
20.8333539064293,131.450481042536
64.6880975181119,1997.16886372874
23.9997147128215,116.759360425845
26.9672607547007,228.16763859408
17.3187718967796,174.637330105395
35.8514642460631,488.184073575171
122.448307391611,8992.90119887555
97.0436103672186,5640.83868088244
23.3396921480215,64.0518604272747
26.8105578583022,265.332560746505
125.157757137451,9523.56522208115
57.7272319648122,1478.22413319997
76.3986908643449,2526.18550907926
43.2126728139004,595.350869703238
62.8253993812462,1688.49543756703
42.9993133389386,811.012268703538
85.5718131643525,3811.03809581134
90.3502272154556,4851.46097449982
101.47096597806,5908.96416650666
102.303019129055,5714.32430912865
47.9040094524573,901.725851920165
56.841450259504,1407.32302411112
47.3709338289419,1014.99503982288
103.927806619283,5548.35251497215
75.1111224246505,2704.19608014996
107.171473407792,6577.92464493584
121.140996707311,8620.60475788756
7.22267597286161,19.1587196322434
52.2479882085375,1286.49217157103
77.0645574335656,3168.33349298367
7.39846374114128,16.8281235904624
64.6349315821516,2154.75194002563
58.2184461914078,1265.95869767509
102.124902572305,6084.7059476852
57.3092689467328,1462.71669061785
99.5820816428758,5247.92071798218
84.1741503621252,3376.41074356606
52.1134436219826,1118.98161804958
118.008846424585,8689.12272364274
104.947498599124,6267.87895828551
117.904095009922,7909.20923316941
84.1401157619369,3515.71713856951
115.963894932049,7855.66445387198
43.8331716748784,563.570687511045
98.0455410967149,5176.38983126741
68.6963876209255,2320.85271795866
83.5423258136159,3706.89348981892
93.0009555365604,4699.37137189758
39.1975882803602,698.047507963204
123.397272025542,9437.77564281031
113.22294429509,7087.14513266763
43.2745464483045,746.305649134856
26.9887472788806,225.859709824167
68.1970267730532,2089.62719552339
28.504170928533,339.316099758357
36.5984638180237,415.714681037524
104.041769329044,6042.67614343354
92.4415243555573,4689.8093617326
8.19524791647233,31.3582940134723
32.3635180898909,411.992416278656
128.224371101196,9660.89010873642
82.2966360378277,2960.97688805675
59.9131299004185,1467.81785640574
61.6605210712242,1709.08399262531
33.9979153287654,402.243751957866
31.3689431251525,367.537324275223
110.115707277027,7247.62004333853
62.733116956939,1691.5410010197
76.1477236646236,2904.90252800906
33.5497081136931,350.082143799183
114.510335584066,7728.05086558481
66.8767941610833,2204.43639472015
57.9451627103225,1458.77941378701
91.3491169289673,4524.30461446206
128.590497084839,9773.52871100605
92.5478374478462,4225.78986776855
119.277605265265,8568.28072991633
60.3381093370268,1527.63843797976
123.132892059089,8741.02882913462
82.9937737188158,3063.58196785841
83.5784248604094,3246.5047520795
68.6439366238248,2107.96454443045
52.0560692219721,1357.96716826484
108.318800011625,6467.28444804501
9.42767607587595,29.8971680428114
93.671278186979,5405.68543154815
17.1359015816942,182.363301501095
15.4899627180664,28.6243152980596
113.734411669306,6520.80887521155
80.6193148402075,3396.64245307792
53.5522432070497,1314.02476021269
125.669467961906,8896.59670846533
100.767195262723,5262.19902531363
26.2205762124858,317.025206940382
30.6207501618358,241.825212384135
108.555374907026,7002.28554574098
67.8523405357541,2122.80564363381
95.8558462221447,4363.73254550668
64.3173380171476,1425.46844922585
19.58323196636,118.690921043707
118.932574116344,8360.95596726281
41.3750458846777,623.420524514763
107.159441257922,6804.89761264413
68.5480942035641,2161.32360858943
42.0473239285524,540.939268874261
43.6511923362926,522.917909295845
21.7422545368359,55.3032374102621
58.1231054270486,1296.75008357271
55.5000489500662,1376.06277058974
17.9449280504012,124.556492985681
33.390022252633,456.42904155613
99.2359769155067,4944.02492673256
35.429782975105,549.464100144501
110.034872921801,6786.42980203376
70.533932610449,2070.89244320213
112.373425573054,7382.1000734348
53.0008151172824,1103.65599981809
108.778780514473,6441.83199946973
13.3581177277941,58.8234192160259
84.731290599326,3629.0009306066
111.663728228626,6767.94085372326
118.971690062422,7405.63350893409
41.6559798965305,894.839197040158
55.0519156548201,1479.23692861667
61.6186212588272,1634.0864184364
71.4947165964803,2550.59715861071
111.584644717283,7237.43797359516
68.7092681934494,1836.40613845929
114.880346297169,7146.57496815851
55.8243936498986,1102.2570627725
95.2857842570574,4843.91791679319
115.2348234295,7972.35930977873
40.3383277429254,400.780803904498
94.8319525994265,4489.57813424641
12.2544278810306,73.9213151580953
94.106614390586,4481.93826946128
35.8640114658573,584.961693011605
44.3524129888693,733.097613368284
28.5719275821851,227.098634090798
82.1562548959156,3435.28592929237
114.191407352362,7405.75618688183
28.8357743840541,212.394176562949
73.2605795327169,2827.61785922216
52.6865068747155,1170.89105117721
6.4520020781897,28.7293978960469
115.341897211027,7651.55821938666
67.6215090681457,2124.72729868881
13.4434142718791,53.5517166808646
117.137634088695,8022.33072162101
68.1665807663728,2322.54158551542
98.0223462824977,5543.16260399512
103.188584469034,6054.64307810701
127.330849961545,10112.8197830993
13.7767439693952,52.707384993071
117.105999827944,7515.24446738996
50.4966981236564,1202.49123924034
108.626732769075,7121.245152981
56.2074906552582,1479.23647364033
94.1757227210598,4552.70973720042
40.9916897032788,559.88354855753
49.7171914376455,980.030390959952
62.6449440754011,1805.50673656566
126.362670881984,10524.2697634454
58.5920343957748,1604.19439341984
106.810807901687,6271.0343313688
84.9368496774943,3534.8456713625
89.7163028016135,3792.8376989164
12.7929167476011,68.3996784808088
123.430260560298,8589.07435986565
14.3489760950013,118.038759517424
53.4061579661177,1164.20726080317
74.5656529578452,2595.02678296945
36.2148242868046,398.655719732212
96.7777969840278,5173.60557607847
40.9805437921897,630.264851552734
10.3176641903204,2.25345540324973
84.3564605704196,3491.84840661883
31.3454257179641,361.571579566971
127.102177124105,10182.7173536625
60.1624359304242,1477.35648433343
10.3042888686896,29.7973084277913
22.141960556547,140.268292252008
90.2304582317794,4613.19635836372
103.759992916577,6073.87583700424
80.5168689535281,3283.1607897245
63.7247515108616,2142.67302614823
28.8388720528784,374.000238811743
76.5216471053915,2923.43289985385
36.8003157740979,751.506507972204
74.683708999387,2678.54578678462
53.3814966567542,1232.25463969098
73.4001621121824,2499.80882556378
19.9726195489282,61.5003253232872
75.8441403326223,2731.92413813358
75.4960416250768,2727.16429661647
52.0664373480793,1107.14813196379
68.698041427199,2008.76795791144
54.8047813265188,1346.47011633918
35.1608774028608,263.894898028451
21.4660355824367,77.0802103278494
111.825036073331,7312.76985049238
67.8104071883008,1626.23816187688
41.468219799213,395.400667779722
114.52597844631,7450.12043644955
80.8402275800034,3413.47199449039
15.3798167543575,50.0626688470238
108.393974676807,6673.12443938863
33.0686485304634,385.767989645166
41.9719994829653,927.824087011836
45.7391262099242,810.912535790103
72.1766245956574,2582.60026463567
100.925734253398,6430.77119030569
15.1456132583537,62.8375373556989
76.0069258032589,2795.19608460692
105.16325949806,6653.67646700321
105.648208976576,6097.19451378529
15.527265830353,82.1644794879872
23.3358838784897,211.867482916284
94.0921658044519,4852.63518915072
34.9670872172358,335.789471633527
28.3034720932068,281.556838091806
30.9945680313925,443.284517130424
70.6951380804765,2547.85042420999
46.879160323229,1110.23077900334
68.3354183014815,1872.20871978748
40.6873999660196,569.765796187421
35.4304080970946,393.006501021218
91.4651137468105,4425.18251892335
125.594466194911,9480.55798958486
107.636605294852,6613.00463402766
121.394524786633,8792.57151095579
18.7434427773388,145.101647757643
97.1766646273319,4937.80999431004
18.7662355704472,74.7433014908917
87.6896847388328,4047.49919830342
128.692174833217,10383.4730101657
75.2405928860555,2723.55222698027
99.3046137288189,5128.1315226406
43.28971551015,636.216580816329
8.97676122608921,9.48364710729461
24.6893841795864,170.240317192048
84.5195305324954,3573.84909551914
23.2917975804231,203.549531534272
41.59517230589,807.449968100706
102.205824318461,6010.81417743859
90.5384601142559,4267.05404539626
51.8565038715483,1186.13721623688
16.564374719727,83.7598669442946
25.0886102341558,212.287690044004
35.7974002841064,372.681764791598
58.6949433516357,1557.29917542572
119.742489649339,8292.11753631371
11.7399830504641,101.007869623326
66.9213254336711,1808.83858963606
29.2969673718353,329.168596413462
47.912375150408,921.229219829161
102.814929080393,5687.96521594871
105.515780751747,6225.96822613052
104.189669258898,6372.11925916591
81.1432061108322,3146.8633812416
8.50769043975053,54.0832476303483
32.5552864398375,449.732179255469
66.0944964450946,2195.59647203435
18.9274194353364,201.024954234385
77.729274421057,2826.49017282512
49.8326998138265,656.051141631412
78.3996464179541,3583.2042192615
60.4490884827766,1643.4841467494
51.148932535526,694.361521629892
45.3504649253239,902.586267429675
17.1998410611867,225.663865285544
53.9978821790799,1467.20077999809
96.4962295449076,4852.76420486994
19.422523385975,60.3921410705996
64.29183790327,1303.25303720212
116.533509325432,8398.96865740367
30.8873556573262,200.587696370456
50.5360288082565,928.530912957425
101.286903241995,5855.8389298219
88.3770552990032,3733.0855143415
102.762898398844,6124.53680381922
125.387742294401,9207.65399182136
77.2559849531786,2968.40544674552
120.084243895262,8451.74013898922
61.8122950278611,1721.51292364365
24.0550114519876,258.025030121134
72.7351179081631,2864.00726271731
114.681185251092,7833.4183167832
117.053302012829,7864.09829868775
120.056774203313,8603.28709885446
56.5404236116531,1222.77019144757
38.9947322133497,310.626913361787
28.0570414017375,320.129326106445
126.400671666143,10522.6556574116
49.3661963286944,956.259462377012
36.6719865891445,361.31172977207
65.8170915769435,1969.30085837487
87.7100859258891,4188.01663972082
90.1250439360797,4364.72405588329
39.8029237305066,501.597515068241
9.54555622247998,30.0797770025457
106.162474829833,6730.73625826858
99.7569243789992,5625.09436813625
63.0361148667493,1721.74592937204
115.30313579471,8159.77021334759
98.9847620986379,5771.93367999083
59.6367715828876,1653.02387406853
58.7823537173449,1305.19623022582
64.2010264549634,2033.14032961332
35.1903228376237,328.898603805373
34.1801079788497,534.549791125047
31.3749682474176,178.420735412009
110.961542394318,7497.30241171467
94.9468644797127,4832.27563958394
86.6222749140047,3947.50236812897
30.0369873710183,373.11032412804
111.469910815389,7423.83816744405
14.6630837551209,36.978735512909
81.4006189481542,2862.61099830883
107.090064761159,6100.49091582596
44.3150126962706,850.503211237884
51.0700259751185,1014.44376084926
23.7058978166665,330.372983219791
41.1441660124264,480.874319723372
66.005839374425,2399.26333970613
15.0742969512339,146.845052647998
37.975376582988,506.634828096841
64.614321250506,1703.43551340702
73.3507252744807,2551.45032530702
17.1030511828295,81.0911755892713
39.5049585621597,602.281700265644
60.2740722491152,1618.09645188868
11.6714629962287,41.2402182735035
126.321881921894,10203.2414771807
106.482058493509,5932.67342672311
51.5593371229457,1331.7762388369
40.3938733264794,448.963697412576
53.8820701893426,1279.93083878112
7.7955643581138,2.20325231049699
103.267802748493,5705.59554991697
97.9103108252858,5722.21039800731
121.986733816617,8913.08691366683
74.3248049256814,2557.24112805362
91.9333498384632,4065.36276326947
40.7033308872628,723.004606854688
123.67013424924,8782.73660763395
16.1113738467372,27.9071134122917
53.8642713511942,1352.64060213499
49.048362509985,962.899756591569
39.9761997088005,669.421266963032
41.5037879075793,717.671826037882
43.2604748818244,939.070948816134
91.144259917905,4130.86178063147
34.3262308075853,446.143786345031
103.137464856479,5571.93602064547
96.307114973802,5230.43931106795
107.639297660413,6756.32910676502
42.5064752450262,762.085663425449
13.921076967961,50.2468933484688
56.01100978796,1190.98630871219
72.8972474616394,2674.94914689357
44.8560633842769,850.248736203341
44.7257077400885,755.275589328262
108.269433982838,6654.07573125463
28.6123590157645,160.313784178055
78.797717753509,2832.02058959708
71.5266591228851,2229.19385897386
57.4607346377161,1613.0094446732
67.4332798796069,1942.39123551266
126.481021147266,9831.45858417914
72.8243427630112,3023.55517390044
42.5429860166894,785.04033422272
108.882935347621,6960.51733609892
62.2326838149394,1352.33031233367
77.3399998016827,2958.3379240252
39.1159678348746,625.054953439473
120.624723260072,8327.46442819485
53.6504780039554,1114.76555977401
123.719165155788,9220.11869462337
90.8651217582619,4412.3749174264
21.1680997536966,113.210424158353
101.323527604742,5358.31104827216
46.275065727246,883.068276434658
67.1707227646513,2010.63172235833
93.282197642824,4710.31486678899
76.5002555639071,3114.53200647333
49.4781493039381,1433.22986599571
27.5248847529261,304.063463335186
45.1001092908673,888.074231153297
94.7606010162815,4374.67321670987
71.3758660166986,2654.11092882372
32.6010363621004,247.061331044455
34.4837024130952,279.321874519712
28.9026509922079,217.837702534378
52.8792546195485,851.724541820826
29.2143379349925,376.748390804387
70.6270797254798,2107.90369758166
16.9106919309209,140.54417350346
12.1005198104928,134.894823252193
109.272197922915,6694.98905954837
29.5627211625176,162.777942850419
32.2632318893764,387.356700945188
119.483081661682,8722.78159232527
71.9186588152031,2561.96179242262
71.2951374610078,2563.78899907436
28.527295561726,280.956507821623
112.986103202693,7018.88526098788
69.4339307922027,1972.05732284787
117.916441219162,8472.23253338757
55.8046117625752,1279.27840265123
53.5782841914394,1360.11778186157
128.990904857711,10026.7209503753
21.2444375287929,61.990852179392
120.179241888536,8439.77020908413
51.2240200951836,927.575918497273
21.4916516847984,86.4734709603549
117.111013418749,7916.61683423084
33.4629366264816,144.025043967557
62.3287246485714,1877.38742697143
118.103755428663,8606.45409774853
107.266137334824,6373.3697585498
47.5346717522579,804.374435052569
74.567254335269,2812.96655586574
99.9410593224624,5540.88142783607
65.2430180770725,1998.18198712531
111.079821993389,7055.45491326106
119.956827006542,8723.78750312579
12.2501805733959,40.5339022948437
14.2774193629333,48.7996660852208
66.2545084096042,1682.66504298461
91.9503583338213,4592.11236387234
54.4719869341224,1269.86784086272
88.3703881017073,3713.33438048508
61.0286879605728,1643.11559075981
69.2652104728184,2313.43122813826
12.3126708818095,46.2077998198837
78.5839837133739,2867.47015986079
71.2102523849283,2401.02621854334
103.433993011988,5959.58540526854
124.291526227253,9426.07396622207
12.5938183764036,60.6552051936129
92.1238462536709,4943.45115948677
63.8949426920847,1967.22493189083
120.032456121683,8302.62416681342
72.1607801805891,2286.00347453674
32.2967624648039,376.120635955523
23.263247774257,210.576820927521
89.1993256604609,4187.44669937749
64.6345804201665,1833.7837148251
55.5854069417905,1410.96706555808
17.7019032363288,51.7650686870624
72.1955202156592,2743.53836722091
85.8837567430742,3158.75926993167
22.6041380764997,159.029596389789
92.8428673997435,4611.22796531239
106.914587655933,6221.46837682854
62.4595479569575,1751.72540660629
93.4087157920358,4821.6859911822
12.4078462541251,56.9156735475888
85.9174472307744,3698.74628732911
45.5453905651439,859.799723108388
123.543665903154,9217.75502880229
98.9211657041765,5195.49080902187
10.1226960537354,52.8972033193522
60.9303606069119,1976.98054064009
91.42023627828,4592.14969612169
71.8969879195648,2523.72445378713
98.5313232150023,5165.83416395716
103.29012764908,5981.1477739799
34.8945952709343,333.526723023173
82.5246637178666,3251.99081235239
74.3702089659467,2664.79343564367
37.2555296753977,359.325592098584
89.8113958346633,4445.48257088383
60.3391059988995,1424.90970934354
69.81039758872,2629.24033761332
106.92128142441,6115.40275807946
68.746041166442,2220.78912358288
80.6089478842597,3529.5104564877
108.471464744978,6814.03377918135
110.430085386673,7224.68037631692
46.0148022388972,997.392298286155
46.0495784062067,677.618529899599
75.4804519051935,2804.18253533292
40.2393269482533,701.323448934099
123.932257292135,9427.8598494283
119.963598947376,9058.43011067604
30.0251245232365,380.78152559608
111.841983891643,6905.70051631775
122.80366996359,9482.20641395487
72.502859588126,2518.24492725861
78.7175503035258,3308.56039436525
73.8857942788224,2905.76316527434
62.305019273825,1654.8074020612
106.18630135889,6367.93510995548
28.3521198724396,212.814589840301
43.7032675409797,490.631574453422
64.0574046279146,2013.35140878567
16.464934573007,140.48302412993
81.5234266645771,3542.3881796138
78.0638884969585,2776.12518253902
65.1319180909583,2397.6474154121
98.7648195351554,5945.16910395551
128.145907289153,9964.33378446235
81.9362879017878,3720.3784243832
63.2954634331413,1800.61896273514
118.449388267844,8326.10257785
86.6991012734657,4032.93852749955
121.576287617187,8708.90251918567
57.4503290379673,1622.47204821314
111.950861002984,6853.84138563638
103.377509217451,5476.50099992631
94.6027122346714,4320.18071246832
100.553593279358,5718.14219357198
114.939715647732,7140.57809423861
45.595664894498,831.017171013827
98.3550763161265,5488.28782355206
38.4914169116407,561.779855081191
49.2770947401511,665.240080395339
68.1844246128477,2051.30672407856
127.67618398197,10569.2351041421
88.9310844818977,4108.94290550364
63.1916420383448,1690.94551820623
116.440423229933,7833.61019203334
63.1287144327973,2050.15332655624
7.28284388587112,5.730329089889
101.11612661004,5751.36597294921
111.740952927474,6952.75968252812
107.357916305179,6438.29314531592
26.4196102249158,318.947036498365
78.5391089276479,3012.35209132417
82.7313255713877,3524.57731572627
49.1124508565869,1197.56653418983
18.4904011418466,118.489579011529
23.8585042989134,92.6636444166531
36.6575522161662,417.458777916634
119.623240416225,8071.28797603759
33.6715007310974,616.967226199238
75.7534224970685,2379.73617485048
10.6058126915877,66.3527828918472
55.0484158792656,1351.47284202196
93.5053507812437,4548.83551784774
81.6083969625102,3519.42255533625
109.103272540229,6328.94758745124
112.020050160079,7439.83558941384
45.0859021856789,950.888238333233
76.4001134071621,3221.88778470656
100.521909443804,5885.00965503934
48.631821749318,884.764612086026
93.0699900328294,3943.08735180592
35.5505026704917,406.891575041845
25.705090796258,296.244043884851
102.522806432362,5642.0957688157
100.0111854633,5574.70337099816
96.2420251419874,4601.06567547439
16.6533594350317,26.6920996942479
76.2760849576096,2576.35823066401
73.6965338088166,2895.41524013189
50.4853683262969,1111.76367138764
109.841914862219,6296.40545433402
49.6213648288071,1037.5366880052
99.8710101267415,4845.29580845173
18.4361298618909,126.274042052953
112.308232881373,7537.36627806075
61.0141696786026,1667.76928357814
36.6867563697667,318.676721762497
26.1548943370903,171.605661695121
23.7734043986903,152.223801061094
115.859345726639,7593.62511657091
56.8334551310603,1581.85945067061
104.217256509057,6085.45374851517
56.5370292931479,1317.00721449769
49.2362260094377,782.790799701757
16.2640003643964,23.5349455781073
70.6719212615543,2440.80953305537
116.840366620762,8122.23019840506
50.2644897209073,882.296674579064
12.7286359525869,80.1912373469301
69.1216484951424,2021.73466841676
124.901729255143,9437.85073853407
99.8380352057912,5144.86473712733
109.592629524057,7102.81363060595
35.5667627775555,451.342129520472
39.2836779356614,809.872549951052
10.4904028656615,36.6582994523582
20.6395608667569,141.423954274217
121.255231036758,8514.71204254643
106.620750724366,6836.6883578598
90.1903451957216,4099.75427611192
36.9418691303348,445.081021759586
114.339993823305,7770.80677155874
55.3702524422928,1115.69432416194
90.3750758644867,4746.24076689704
59.1367537333169,1812.10660720294
